,0,1,2,3,4,5,6,7,8,9,10,11
307,1654342500000,29704.71000000,29720.00000000,29704.70000000,29719.99000000,4.36283000,1654342559999,129639.10500610,246,3.91300000,116272.06477580,0
308,1654342560000,29720.00000000,29738.34000000,29719.99000000,29738.34000000,35.30083000,1654342619999,1049437.69723060,524,30.35301000,902338.57874620,0
309,1654342620000,29738.34000000,29741.42000000,29735.62000000,29735.62000000,19.93174000,1654342679999,592769.55886300,498,13.64778000,405882.69036510,0
310,1654342680000,29735.62000000,29735.63000000,29734.75000000,29734.76000000,2.98685000,1654342739999,88814.27081650,298,0.54299000,16145.77097990,0
311,1654342740000,29734.76000000,29734.76000000,29728.75000000,29728.75000000,4.17644000,1654342799999,124170.26349210,380,0.93494000,27798.59798330,0
312,1654342800000,29728.76000000,29728.76000000,29728.08000000,29728.09000000,1.97603000,1654342859999,58743.87985490,217,0.51771000,15390.56478750,0
313,1654342860000,29728.09000000,29728.09000000,29728.00000000,29728.00000000,2.28377000,1654342919999,67891.97623050,244,0.75164000,22344.77687560,0
314,1654342920000,29728.00000000,29728.01000000,29727.23000000,29727.23000000,2.93249000,1654342979999,87175.96607050,215,1.05082000,31238.35669170,0
315,1654342980000,29727.24000000,29727.24000000,29712.33000000,29719.67000000,32.45433000,1654343039999,964444.18306890,669,18.67638000,554943.50366140,0
316,1654343040000,29719.68000000,29719.68000000,29719.67000000,29719.67000000,2.11739000,1654343099999,62928.14381780,202,1.17565000,34939.94179200,0
317,1654343100000,29719.67000000,29723.42000000,29719.67000000,29723.41000000,2.79831000,1654343159999,83169.69033680,221,2.33976000,69540.56542200,0
318,1654343160000,29723.42000000,29723.42000000,29694.01000000,29694.02000000,19.59235000,1654343219999,582201.46637840,560,1.29407000,38447.02498690,0
319,1654343220000,29694.02000000,29694.02000000,29689.08000000,29689.09000000,5.71994000,1654343279999,169826.05416580,368,0.83962000,24928.00605100,0
320,1654343280000,29689.09000000,29689.09000000,29681.12000000,29681.12000000,12.44623000,1654343339999,369484.21722240,449,2.09137000,62085.55550780,0
321,1654343340000,29681.12000000,29689.09000000,29680.00000000,29689.08000000,15.13658000,1654343399999,449296.11215970,387,9.49319000,281778.86984070,0
322,1654343400000,29689.08000000,29689.09000000,29670.49000000,29675.95000000,44.66953000,1654343459999,1325641.54661840,681,11.11493000,329796.58592360,0
323,1654343460000,29675.94000000,29675.95000000,29594.91000000,29628.00000000,155.43345000,1654343519999,4605730.65161430,2319,61.73222000,1828727.60800980,0
324,1654343520000,29627.99000000,29652.90000000,29625.42000000,29646.74000000,54.31689000,1654343579999,1609795.82195500,623,32.08378000,950932.04172250,0
325,1654343580000,29646.75000000,29646.75000000,29627.99000000,29632.74000000,38.22649000,1654343639999,1132698.46377290,489,22.91850000,679042.13093080,0
326,1654343640000,29632.74000000,29650.30000000,29632.74000000,29649.99000000,15.52133000,1654343699999,460077.28651090,462,8.83587000,261889.90826470,0
327,1654343700000,29650.00000000,29661.05000000,29642.21000000,29661.04000000,31.20727000,1654343759999,925235.54798360,502,25.94458000,769194.49958270,0
328,1654343760000,29661.04000000,29661.41000000,29647.11000000,29647.12000000,5.93535000,1654343819999,176031.22331680,356,1.27256000,37743.15700470,0
329,1654343820000,29647.12000000,29694.03000000,29647.11000000,29693.49000000,37.70040000,1654343879999,1118785.83095260,1213,29.25390000,868104.13039170,0
330,1654343880000,29693.49000000,29693.50000000,29685.96000000,29693.50000000,15.88216000,1654343939999,471540.72488090,521,7.58468000,225189.80226440,0
331,1654343940000,29693.49000000,29693.50000000,29676.56000000,29681.69000000,10.46367000,1654343999999,310617.32492640,485,3.73624000,110892.17828070,0
332,1654344000000,29681.68000000,29681.69000000,29670.20000000,29670.20000000,4.64013000,1654344059999,137704.04000150,377,0.63786000,18930.14490830,0
333,1654344060000,29670.21000000,29670.21000000,29660.26000000,29660.27000000,22.14973000,1654344119999,657043.16669940,710,9.76749000,289730.67920330,0
334,1654344120000,29660.27000000,29698.50000000,29659.61000000,29694.25000000,43.43330000,1654344179999,1289145.95778630,957,35.01756000,1039323.02217460,0
335,1654344180000,29694.26000000,29703.64000000,29694.25000000,29703.64000000,18.38385000,1654344239999,545968.75977550,626,15.46630000,459318.27999920,0
336,1654344240000,29703.64000000,29703.64000000,29683.66000000,29696.45000000,25.28436000,1654344299999,750726.88737950,576,14.48395000,429997.65198620,0
337,1654344300000,29696.44000000,29696.45000000,29671.15000000,29671.16000000,7.49728000,1654344359999,222582.68814830,440,0.60789000,18044.82662820,0
338,1654344360000,29671.16000000,29671.16000000,29641.50000000,29641.51000000,11.95992000,1654344419999,354683.44181250,582,2.53012000,75027.35032560,0
339,1654344420000,29641.50000000,29648.98000000,29635.84000000,29636.07000000,29.93266000,1654344479999,887311.54038000,1065,13.27104000,393403.92919550,0
340,1654344480000,29636.07000000,29637.54000000,29624.60000000,29628.68000000,27.85756000,1654344539999,825479.89186740,769,11.59793000,343655.14537780,0
341,1654344540000,29628.68000000,29630.03000000,29624.16000000,29624.16000000,12.19807000,1654344599999,361404.56007540,406,4.49312000,133121.60063260,0
342,1654344600000,29624.17000000,29630.03000000,29611.24000000,29620.72000000,45.25946000,1654344659999,1340635.16070420,649,15.16279000,449097.36485030,0
343,1654344660000,29620.72000000,29638.07000000,29620.72000000,29636.03000000,23.71484000,1654344719999,702765.49815810,574,10.24603000,303592.66965820,0
344,1654344720000,29636.03000000,29643.47000000,29635.85000000,29635.86000000,18.91572000,1654344779999,560655.68653440,598,12.98057000,384729.01969540,0
345,1654344780000,29635.86000000,29656.44000000,29635.85000000,29656.43000000,15.20695000,1654344839999,450892.58005410,716,13.94291000,413410.24255940,0
346,1654344840000,29656.43000000,29656.44000000,29641.26000000,29641.27000000,23.48498000,1654344899999,696326.81308940,643,5.42893000,160964.67390920,0
347,1654344900000,29641.26000000,29652.25000000,29640.89000000,29644.28000000,11.47927000,1654344959999,340289.25732610,379,6.31612000,187228.27390540,0
348,1654344960000,29644.28000000,29648.78000000,29644.28000000,29644.34000000,11.28846000,1654345019999,334656.37805050,465,4.96347000,147146.30948770,0
349,1654345020000,29644.34000000,29644.34000000,29613.90000000,29614.49000000,15.15550000,1654345079999,448964.82880090,447,4.03685000,119584.74134800,0
350,1654345080000,29614.48000000,29630.36000000,29612.99000000,29629.59000000,16.58680000,1654345139999,491363.73359520,602,10.28826000,304776.49298390,0
351,1654345140000,29629.59000000,29629.60000000,29606.75000000,29619.18000000,23.90211000,1654345199999,707897.42941140,641,11.80650000,349635.56753490,0
352,1654345200000,29619.18000000,29619.18000000,29604.30000000,29607.09000000,30.81584000,1654345259999,912427.40169990,568,6.92649000,205078.24374570,0
353,1654345260000,29607.08000000,29608.49000000,29604.22000000,29605.36000000,18.06539000,1654345319999,534849.76052060,432,2.27505000,67355.98980480,0
354,1654345320000,29605.36000000,29605.36000000,29594.67000000,29599.20000000,26.93501000,1654345379999,797261.46680390,614,4.60930000,136421.22187430,0
355,1654345380000,29599.20000000,29626.34000000,29599.19000000,29607.19000000,28.43938000,1654345439999,842201.35703470,840,17.91493000,530494.75916160,0
356,1654345440000,29607.19000000,29610.38000000,29607.18000000,29608.54000000,12.43090000,1654345499999,368063.16745550,396,5.77297000,170928.04563850,0
357,1654345500000,29608.55000000,29611.85000000,29608.54000000,29611.84000000,6.08376000,1654345559999,180140.58424580,386,4.29231000,127095.48525430,0
358,1654345560000,29611.85000000,29611.85000000,29585.52000000,29589.00000000,24.34569000,1654345619999,720537.40315610,609,4.19242000,124062.23584250,0
359,1654345620000,29589.00000000,29596.92000000,29588.99000000,29594.03000000,24.67666000,1654345679999,730247.44321710,483,16.05489000,475094.07715240,0
360,1654345680000,29594.04000000,29601.72000000,29593.70000000,29601.06000000,31.51286000,1654345739999,932781.96513580,520,5.99782000,177521.31528440,0
361,1654345740000,29601.07000000,29601.07000000,29597.50000000,29600.00000000,5.41657000,1654345799999,160323.53019190,363,2.51327000,74388.99641600,0
362,1654345800000,29599.99000000,29600.42000000,29597.55000000,29598.76000000,10.43587000,1654345859999,308889.52465640,401,3.41768000,101158.26630370,0
363,1654345860000,29598.76000000,29601.41000000,29598.76000000,29600.60000000,10.80082000,1654345919999,319713.10520360,420,4.85602000,143739.14828500,0
364,1654345920000,29600.61000000,29603.58000000,29598.77000000,29603.58000000,10.14914000,1654345979999,300412.36452870,302,8.27002000,244790.37159510,0
365,1654345980000,29603.57000000,29604.77000000,29599.45000000,29604.77000000,4.75214000,1654346039999,140670.26419320,390,2.04169000,60435.41807030,0
366,1654346040000,29604.76000000,29624.82000000,29604.76000000,29604.95000000,18.55143000,1654346099999,549488.29291330,516,10.18879000,301779.61636120,0
367,1654346100000,29604.96000000,29610.70000000,29604.45000000,29604.45000000,15.61644000,1654346159999,462397.08918470,360,8.28946000,245448.02901560,0
368,1654346160000,29604.46000000,29604.46000000,29602.59000000,29602.59000000,2.09601000,1654346219999,62050.74839130,225,0.57713000,17085.43442380,0
369,1654346220000,29602.59000000,29603.61000000,29602.59000000,29603.60000000,4.21706000,1654346279999,124837.29201040,253,3.21126000,95062.46639600,0
370,1654346280000,29603.61000000,29607.46000000,29603.60000000,29603.61000000,12.61309000,1654346339999,373417.55396540,309,4.81628000,142583.92077800,0
371,1654346340000,29603.61000000,29603.61000000,29585.62000000,29585.62000000,13.99213000,1654346399999,414154.75418470,430,0.45219000,13383.28681640,0
372,1654346400000,29585.63000000,29585.63000000,29563.46000000,29563.47000000,73.83612000,1654346459999,2183516.05196400,693,4.55280000,134625.45741340,0
373,1654346460000,29563.47000000,29570.45000000,29536.94000000,29546.03000000,36.10702000,1654346519999,1067269.88902160,967,17.27040000,510499.37837850,0
374,1654346520000,29546.03000000,29553.41000000,29544.32000000,29550.74000000,23.06313000,1654346579999,681512.48334190,474,12.48313000,368855.96545830,0
375,1654346580000,29550.75000000,29569.90000000,29550.00000000,29569.90000000,19.55250000,1654346639999,577893.54888310,573,12.30508000,363691.66992640,0
376,1654346640000,29569.89000000,29569.90000000,29556.45000000,29556.45000000,7.16014000,1654346699999,211689.49591750,361,2.37065000,70085.57317990,0
377,1654346700000,29556.46000000,29569.45000000,29556.45000000,29569.41000000,30.03635000,1654346759999,887887.47445020,436,23.66048000,699389.63605660,0
378,1654346760000,29569.41000000,29578.64000000,29569.40000000,29573.25000000,17.22448000,1654346819999,509388.26213400,369,9.16978000,271158.62694950,0
379,1654346820000,29573.24000000,29577.16000000,29573.04000000,29574.46000000,10.91483000,1654346879999,322815.98207730,370,3.44694000,101939.92225660,0
380,1654346880000,29574.46000000,29574.46000000,29559.73000000,29559.74000000,47.63090000,1654346939999,1408196.84721060,533,20.83511000,615938.70886120,0
381,1654346940000,29559.74000000,29567.07000000,29554.12000000,29565.59000000,10.84877000,1654346999999,320710.10256490,375,3.06012000,90450.51143430,0
382,1654347000000,29565.60000000,29565.60000000,29530.01000000,29530.01000000,19.63340000,1654347059999,580174.49775100,647,2.66597000,78799.87330620,0
383,1654347060000,29530.02000000,29547.51000000,29526.32000000,29537.15000000,29.95552000,1654347119999,884784.04291540,614,13.53595000,399782.55414230,0
384,1654347120000,29537.14000000,29545.46000000,29535.63000000,29545.46000000,6.95182000,1654347179999,205339.10389970,377,3.27207000,96649.57599980,0
385,1654347180000,29545.46000000,29554.00000000,29545.45000000,29551.92000000,5.36339000,1654347239999,158478.79443310,278,3.93633000,116305.94034540,0
386,1654347240000,29551.93000000,29554.20000000,29546.45000000,29551.96000000,8.00163000,1654347299999,236450.63347280,400,3.24096000,95762.88453050,0
387,1654347300000,29551.97000000,29551.97000000,29537.15000000,29537.16000000,5.28395000,1654347359999,156119.33589440,278,1.70857000,50480.57085230,0
388,1654347360000,29537.16000000,29537.16000000,29516.01000000,29518.44000000,38.82595000,1654347419999,1146309.26725110,807,15.53815000,458707.57842740,0
389,1654347420000,29518.45000000,29541.69000000,29518.44000000,29538.74000000,11.51173000,1654347479999,339914.97485630,358,5.21073000,153845.38235390,0
390,1654347480000,29538.75000000,29543.09000000,29538.74000000,29543.09000000,5.79728000,1654347539999,171257.94955710,256,4.71132000,139177.95514370,0
391,1654347540000,29543.08000000,29543.09000000,29538.00000000,29538.00000000,6.59740000,1654347599999,194888.21096930,252,1.22971000,36324.20843740,0
392,1654347600000,29538.00000000,29551.25000000,29522.99000000,29551.25000000,17.78321000,1654347659999,525253.54047110,568,11.39645000,336633.10198550,0
393,1654347660000,29551.24000000,29554.75000000,29547.91000000,29553.94000000,29.46131000,1654347719999,870655.55594530,515,17.15681000,507019.00254830,0
394,1654347720000,29553.94000000,29566.57000000,29550.15000000,29562.82000000,23.42096000,1654347779999,692288.96798590,637,14.35592000,424324.96817320,0
395,1654347780000,29562.82000000,29602.33000000,29562.81000000,29597.39000000,36.98002000,1654347839999,1094185.31640460,895,25.54850000,755908.67456430,0
396,1654347840000,29597.38000000,29608.90000000,29591.24000000,29607.37000000,26.42207000,1654347899999,782154.35921890,720,16.94003000,501463.39772250,0
397,1654347900000,29607.37000000,29609.66000000,29596.04000000,29600.05000000,18.53977000,1654347959999,548849.01888060,447,4.06020000,120179.28233080,0
398,1654347960000,29600.04000000,29610.02000000,29600.04000000,29610.02000000,20.05429000,1654348019999,593709.24099020,353,16.05144000,475199.11993870,0
399,1654348020000,29610.01000000,29654.52000000,29610.01000000,29613.03000000,109.68051000,1654348079999,3250386.70431050,973,74.47164000,2206959.03189330,0
400,1654348080000,29613.03000000,29613.33000000,29601.74000000,29601.74000000,19.77835000,1654348139999,585683.44676950,370,12.06839000,357380.32307900,0
401,1654348140000,29601.74000000,29601.75000000,29595.70000000,29595.70000000,8.04663000,1654348199999,238155.80020470,332,2.22280000,65786.94727550,0
402,1654348200000,29595.71000000,29606.96000000,29595.53000000,29603.51000000,12.58444000,1654348259999,372487.09563280,421,9.88718000,292640.52211600,0
403,1654348260000,29603.51000000,29603.51000000,29594.05000000,29594.06000000,12.84181000,1654348319999,380105.62694590,309,2.13553000,63205.92057480,0
404,1654348320000,29594.05000000,29594.06000000,29583.35000000,29584.81000000,21.18587000,1654348379999,626858.94010250,462,3.70358000,109569.35669850,0
405,1654348380000,29584.81000000,29590.00000000,29583.50000000,29588.11000000,21.02277000,1654348439999,621980.81491160,385,13.15144000,389083.32784300,0
406,1654348440000,29588.11000000,29602.92000000,29587.22000000,29600.00000000,12.72770000,1654348499999,376629.77500050,387,10.84983000,321044.18641150,0
407,1654348500000,29600.00000000,29600.01000000,29591.02000000,29591.02000000,4.34839000,1654348559999,128694.83370100,259,0.76033000,22501.33166280,0
408,1654348560000,29591.02000000,29591.03000000,29583.51000000,29591.00000000,16.06538000,1654348619999,475330.29367410,356,7.27169000,215137.20173990,0
409,1654348620000,29591.00000000,29631.98000000,29591.00000000,29593.98000000,59.73464000,1654348679999,1768736.59617340,907,19.21141000,568808.66001220,0
410,1654348680000,29593.99000000,29600.41000000,29591.40000000,29591.41000000,12.57981000,1654348739999,372302.25865740,396,5.28375000,156373.91294990,0
411,1654348740000,29591.41000000,29592.89000000,29584.20000000,29584.20000000,10.01550000,1654348799999,296365.64630960,384,0.86835000,25695.85478450,0
412,1654348800000,29584.20000000,29585.67000000,29581.89000000,29585.23000000,9.40205000,1654348859999,278152.10733490,311,3.29736000,97549.02645010,0
413,1654348860000,29585.22000000,29585.23000000,29581.08000000,29584.21000000,6.27926000,1654348919999,185765.34844980,222,1.41281000,41793.83982370,0
414,1654348920000,29584.21000000,29584.22000000,29581.11000000,29581.12000000,5.61488000,1654348979999,166098.70188870,255,0.72495000,21445.05641160,0
415,1654348980000,29581.12000000,29583.74000000,29581.11000000,29583.74000000,5.43406000,1654349039999,160748.24315360,301,1.75273000,51848.50101710,0
416,1654349040000,29583.73000000,29583.74000000,29574.95000000,29574.96000000,10.74882000,1654349099999,317942.99197000,373,2.26884000,67103.18170030,0
417,1654349100000,29574.95000000,29574.96000000,29558.29000000,29565.41000000,31.98091000,1654349159999,945575.65295810,478,6.25688000,184954.13156570,0
418,1654349160000,29565.42000000,29578.09000000,29564.89000000,29578.08000000,11.28206000,1654349219999,333605.38205460,429,6.14147000,181596.81287200,0
419,1654349220000,29578.09000000,29598.32000000,29578.08000000,29591.35000000,18.34082000,1654349279999,542741.55860820,629,6.54837000,193750.19177070,0
420,1654349280000,29591.35000000,29613.53000000,29591.34000000,29613.52000000,13.51677000,1654349339999,400125.23626940,380,9.62492000,284929.87140540,0
421,1654349340000,29613.52000000,29642.78000000,29613.52000000,29642.77000000,69.37198000,1654349399999,2055154.09376330,821,61.63123000,1825797.19647460,0
422,1654349400000,29642.77000000,29642.78000000,29625.56000000,29635.44000000,16.13760000,1654349459999,478188.39642600,413,8.88471000,263255.49029350,0
423,1654349460000,29635.45000000,29635.45000000,29635.44000000,29635.44000000,4.36808000,1654349519999,129449.98466360,255,1.19084000,35291.07927800,0
424,1654349520000,29635.44000000,29635.45000000,29629.51000000,29629.52000000,7.59933000,1654349579999,225188.97448330,322,1.07634000,31891.61490710,0
425,1654349580000,29629.51000000,29629.52000000,29618.30000000,29621.57000000,11.63212000,1654349639999,344587.26794920,376,3.37520000,99976.21144590,0
426,1654349640000,29621.56000000,29621.57000000,29616.13000000,29616.14000000,6.79030000,1654349699999,201114.53895730,388,3.21357000,95178.59129100,0
427,1654349700000,29616.14000000,29629.12000000,29610.39000000,29610.40000000,18.93454000,1654349759999,560838.61523810,421,9.42042000,279023.33451180,0
428,1654349760000,29610.40000000,29622.97000000,29610.39000000,29617.62000000,10.48600000,1654349819999,310552.12319920,360,7.28890000,215850.14843200,0
429,1654349820000,29617.61000000,29617.64000000,29616.45000000,29616.45000000,4.62950000,1654349879999,137114.65752910,254,1.79207000,53076.76303760,0
430,1654349880000,29616.46000000,29616.46000000,29608.45000000,29608.45000000,7.26310000,1654349939999,215090.84537130,299,0.66476000,19684.87665270,0
431,1654349940000,29608.45000000,29609.93000000,29608.45000000,29609.93000000,3.93712000,1654349999999,116572.47445390,267,2.25658000,66814.20909970,0
432,1654350000000,29609.93000000,29609.93000000,29609.91000000,29609.91000000,1.77281000,1654350059999,52492.77129130,201,0.92426000,27367.27377380,0
433,1654350060000,29609.92000000,29609.92000000,29596.65000000,29596.66000000,13.40529000,1654350119999,396885.43400690,429,2.58192000,76443.67531770,0
434,1654350120000,29596.65000000,29601.48000000,29596.65000000,29601.48000000,6.24724000,1654350179999,184916.33518170,288,4.12357000,122053.15157130,0
435,1654350180000,29601.47000000,29609.91000000,29601.00000000,29609.91000000,7.07062000,1654350239999,209314.40871100,300,4.31672000,127794.79490400,0
436,1654350240000,29609.91000000,29609.93000000,29604.70000000,29604.71000000,4.17934000,1654350299999,123747.22349950,253,0.72830000,21564.61102500,0
437,1654350300000,29604.70000000,29604.71000000,29604.70000000,29604.71000000,2.99552000,1654350359999,88681.47616270,328,0.52187000,15449.81000770,0
438,1654350360000,29604.71000000,29604.71000000,29596.57000000,29596.58000000,4.88454000,1654350419999,144583.87829980,391,0.84708000,25073.33645960,0
439,1654350420000,29596.58000000,29602.95000000,29596.45000000,29602.95000000,18.32187000,1654350479999,542284.65116750,378,16.17766000,478811.59318830,0
440,1654350480000,29602.94000000,29602.95000000,29592.60000000,29592.60000000,7.70269000,1654350539999,227989.36524560,366,1.10826000,32802.54873180,0
441,1654350540000,29592.60000000,29592.61000000,29592.60000000,29592.60000000,4.60825000,1654350599999,136370.12552350,277,2.65735000,78637.92218350,0
442,1654350600000,29592.61000000,29592.61000000,29592.60000000,29592.60000000,3.13218000,1654350659999,92689.37015100,231,2.02830000,60022.69086300,0
443,1654350660000,29592.60000000,29592.61000000,29586.56000000,29589.96000000,6.89398000,1654350719999,203979.18277340,353,3.08918000,91400.30669150,0
444,1654350720000,29589.97000000,29589.97000000,29581.89000000,29583.73000000,6.55374000,1654350779999,193893.70909080,332,2.50868000,74213.35588410,0
445,1654350780000,29583.73000000,29588.57000000,29575.98000000,29575.98000000,21.08939000,1654350839999,623951.13454320,414,1.71085000,50612.24836410,0
446,1654350840000,29575.99000000,29578.79000000,29575.96000000,29578.66000000,10.02146000,1654350899999,296414.47017430,373,2.98490000,88282.92656730,0
447,1654350900000,29578.67000000,29580.13000000,29578.66000000,29580.13000000,9.60248000,1654350959999,284031.04517450,337,3.40464000,100705.15595170,0
448,1654350960000,29580.13000000,29595.98000000,29580.12000000,29591.02000000,24.43825000,1654351019999,723183.52026710,597,11.56640000,342245.60167370,0
449,1654351020000,29591.03000000,29595.97000000,29589.98000000,29589.98000000,31.10643000,1654351079999,920583.31808580,465,23.56193000,697312.72095280,0
450,1654351080000,29589.98000000,29589.99000000,29589.98000000,29589.99000000,2.58804000,1654351139999,76580.06361710,228,1.17779000,34850.79432210,0
451,1654351140000,29589.99000000,29596.11000000,29589.98000000,29596.11000000,7.09777000,1654351199999,210043.49398500,299,5.25456000,155493.77058450,0
452,1654351200000,29596.11000000,29604.69000000,29596.10000000,29602.94000000,9.84564000,1654351259999,291453.82309620,442,3.69466000,109365.40829500,0
453,1654351260000,29602.94000000,29602.95000000,29588.50000000,29588.51000000,10.84561000,1654351319999,320995.88916570,415,2.40983000,71333.83137920,0
454,1654351320000,29588.50000000,29588.51000000,29573.04000000,29573.04000000,13.40434000,1654351379999,396523.88974240,432,1.33764000,39566.52488790,0
455,1654351380000,29573.05000000,29581.80000000,29572.92000000,29581.80000000,11.90542000,1654351439999,352099.48789650,385,10.42068000,308189.90506710,0
456,1654351440000,29581.80000000,29581.80000000,29581.79000000,29581.80000000,4.17787000,1654351499999,123588.89228120,313,1.92939000,57074.82910200,0
457,1654351500000,29581.79000000,29581.80000000,29564.89000000,29564.90000000,8.18011000,1654351559999,241930.85937430,438,0.89468000,26460.69800770,0
458,1654351560000,29564.89000000,29564.90000000,29485.00000000,29507.16000000,168.09542000,1654351619999,4960993.10435930,2445,56.01911000,1652535.78348120,0
459,1654351620000,29507.16000000,29533.82000000,29497.01000000,29528.10000000,36.87080000,1654351679999,1088251.40222280,725,21.56996000,636628.57949330,0
460,1654351680000,29528.09000000,29532.84000000,29516.37000000,29525.50000000,19.32729000,1654351739999,570657.44825420,410,7.52485000,222156.66539640,0
461,1654351740000,29525.51000000,29525.51000000,29506.79000000,29509.22000000,19.35431000,1654351799999,571274.95620700,464,3.86848000,114164.14321470,0
462,1654351800000,29509.21000000,29509.22000000,29485.00000000,29488.87000000,42.34598000,1654351859999,1249177.54952300,668,9.73962000,287268.41244210,0
463,1654351860000,29488.86000000,29536.30000000,29488.86000000,29523.13000000,16.98261000,1654351919999,501208.57445720,687,10.16044000,299813.43933110,0
464,1654351920000,29523.14000000,29524.59000000,29506.09000000,29524.58000000,20.59249000,1654351979999,607773.66145890,447,7.54048000,222519.86275670,0
465,1654351980000,29524.58000000,29533.33000000,29524.58000000,29530.93000000,12.28634000,1654352039999,362785.51617780,357,7.50179000,221497.55596670,0
466,1654352040000,29530.93000000,29541.20000000,29530.92000000,29541.20000000,8.79049000,1654352099999,259628.36121370,330,3.71971000,109861.55725550,0
467,1654352100000,29541.20000000,29554.82000000,29531.17000000,29539.28000000,16.90887000,1654352159999,499529.08503420,463,6.42114000,189701.97616540,0
468,1654352160000,29539.29000000,29550.05000000,29539.28000000,29547.41000000,9.69062000,1654352219999,286313.19098980,330,6.36688000,188105.81974780,0
469,1654352220000,29547.41000000,29553.12000000,29547.40000000,29553.11000000,6.67189000,1654352279999,197162.46777290,292,3.95481000,116868.54114890,0
470,1654352280000,29553.12000000,29553.58000000,29553.11000000,29553.57000000,9.20470000,1654352339999,272028.35831490,249,7.23986000,213961.15968930,0
471,1654352340000,29553.58000000,29560.68000000,29553.57000000,29560.67000000,7.26356000,1654352399999,214692.10997980,314,3.42833000,101331.02233880,0
472,1654352400000,29560.68000000,29560.68000000,29553.60000000,29559.23000000,12.79587000,1654352459999,378194.17954780,371,5.22373000,154382.50510930,0
473,1654352460000,29559.24000000,29626.32000000,29559.23000000,29626.31000000,112.14098000,1654352519999,3318365.82626750,1198,80.97779000,2396120.40726900,0
474,1654352520000,29626.32000000,29695.78000000,29617.47000000,29660.46000000,132.31286000,1654352579999,3924167.13510410,1747,76.51706000,2269324.16114850,0
475,1654352580000,29660.46000000,29683.77000000,29657.25000000,29668.32000000,55.05718000,1654352639999,1633473.90811810,827,38.17175000,1132428.10762570,0
476,1654352640000,29668.32000000,29673.33000000,29658.54000000,29673.33000000,28.26295000,1654352699999,838360.23866870,473,18.95891000,562375.80694170,0
477,1654352700000,29673.32000000,29690.00000000,29662.03000000,29690.00000000,40.08066000,1654352759999,1189416.57020430,670,28.81144000,854971.42485810,0
478,1654352760000,29689.99000000,29725.42000000,29689.99000000,29704.93000000,85.92851000,1654352819999,2552968.77781890,1295,64.25286000,1908901.63421740,0
479,1654352820000,29704.93000000,29759.11000000,29704.93000000,29759.11000000,112.65430000,1654352879999,3349651.56548320,1540,68.87004000,2047537.50411600,0
480,1654352880000,29759.11000000,29781.71000000,29745.54000000,29755.63000000,82.05058000,1654352939999,2441912.18834500,1251,58.00260000,1726158.68587470,0
481,1654352940000,29755.62000000,29755.63000000,29728.24000000,29737.11000000,35.37565000,1654352999999,1052066.52516030,749,18.89895000,562014.78014120,0
482,1654353000000,29737.11000000,29948.00000000,29734.07000000,29939.43000000,444.66257000,1654353059999,13275234.95904920,5128,316.87511000,9458581.39309840,0
483,1654353060000,29939.43000000,29988.88000000,29849.84000000,29849.85000000,148.78320000,1654353119999,4451232.45941320,2487,79.56837000,2380836.79914950,0
484,1654353120000,29849.85000000,29863.43000000,29824.59000000,29824.60000000,58.79179000,1654353179999,1754454.96367350,992,30.47695000,909468.96199520,0
485,1654353180000,29824.59000000,29847.41000000,29810.83000000,29835.73000000,59.12484000,1654353239999,1763520.03494640,1080,34.90735000,1041125.39131960,0
486,1654353240000,29835.74000000,29859.85000000,29831.74000000,29836.34000000,52.92521000,1654353299999,1579559.27020150,909,35.50753000,1059711.90476890,0
487,1654353300000,29836.35000000,29867.75000000,29835.60000000,29867.75000000,59.54691000,1654353359999,1777117.39730260,889,51.21235000,1528324.31514480,0
488,1654353360000,29867.74000000,29867.75000000,29800.00000000,29803.07000000,73.17314000,1654353419999,2181723.33657710,946,17.92420000,534288.84413640,0
489,1654353420000,29803.07000000,29814.70000000,29791.14000000,29814.70000000,40.23531000,1654353479999,1199008.01150120,790,12.40326000,369607.02137550,0
490,1654353480000,29814.69000000,29822.21000000,29814.54000000,29816.21000000,17.30039000,1654353539999,515862.42713680,569,5.49200000,163756.66381430,0
491,1654353540000,29816.22000000,29816.22000000,29706.38000000,29710.00000000,161.62684000,1654353599999,4808441.19694320,2044,55.35593000,1646362.69275310,0
492,1654353600000,29710.00000000,29719.70000000,29674.61000000,29717.65000000,98.62799000,1654353659999,2929807.54015670,1347,26.29884000,781192.13707090,0
493,1654353660000,29717.65000000,29717.65000000,29692.38000000,29694.98000000,38.21879000,1654353719999,1135217.32512560,716,9.89582000,293916.46019650,0
494,1654353720000,29694.98000000,29760.91000000,29693.89000000,29745.80000000,42.60778000,1654353779999,1266753.71105760,883,25.32642000,752718.21095990,0
495,1654353780000,29745.80000000,29779.24000000,29745.79000000,29759.84000000,17.58808000,1654353839999,523461.49392960,594,12.80661000,381115.17268790,0
496,1654353840000,29759.83000000,29773.62000000,29759.83000000,29772.13000000,12.29513000,1654353899999,366024.33014710,369,6.72486000,200187.00537470,0
497,1654353900000,29772.13000000,29804.34000000,29772.12000000,29795.79000000,44.79547000,1654353959999,1334487.95078810,959,27.78633000,827711.36453830,0
498,1654353960000,29795.79000000,29826.25000000,29784.70000000,29820.25000000,21.67475000,1654354019999,646023.55393600,685,12.63734000,376611.45484060,0
499,1654354020000,29820.24000000,29826.52000000,29815.69000000,29822.37000000,21.27908000,1654354079999,634543.16359450,490,14.77973000,440717.92186190,0
